bill_id,sponsor_name
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Billy Jones
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Steven Raga
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Aileen Gunther
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Harvey Epstein
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Matthew Slater
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Jodi Giglio
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Marjorie Byrnes
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Joe Angelino
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Kenny Burgos
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Anna Kelles
ocd-bill/ce71d0ba-7f19-4559-8803-5f2a74a904fe,Tony Simone
ocd-bill/3052d724-32e6-4707-9ef9-a894c4511b9b,Eric Brown
ocd-bill/3052d724-32e6-4707-9ef9-a894c4511b9b,Jerett Gandolfo
ocd-bill/3052d724-32e6-4707-9ef9-a894c4511b9b,Scott H. Bendett
ocd-bill/3052d724-32e6-4707-9ef9-a894c4511b9b,Joe DeStefano
ocd-bill/3052d724-32e6-4707-9ef9-a894c4511b9b,Matthew Slater
ocd-bill/3052d724-32e6-4707-9ef9-a894c4511b9b,David McDonough
ocd-bill/3052d724-32e6-4707-9ef9-a894c4511b9b,Karl Brabenec
ocd-bill/3052d724-32e6-4707-9ef9-a894c4511b9b,Brian Maher
ocd-bill/3052d724-32e6-4707-9ef9-a894c4511b9b,Michael Durso
ocd-bill/22a05fc0-5877-4551-937e-e209b4e703e8,Amy Paulin
ocd-bill/22a05fc0-5877-4551-937e-e209b4e703e8,Ron Kim
ocd-bill/22a05fc0-5877-4551-937e-e209b4e703e8,Jo Anne Simon
ocd-bill/22a05fc0-5877-4551-937e-e209b4e703e8,Linda Rosenthal
ocd-bill/22a05fc0-5877-4551-937e-e209b4e703e8,Juan Ardila
ocd-bill/22a05fc0-5877-4551-937e-e209b4e703e8,Anna Kelles
ocd-bill/22a05fc0-5877-4551-937e-e209b4e703e8,Jessica Gonzalez-Rojas
ocd-bill/22a05fc0-5877-4551-937e-e209b4e703e8,Steven Raga
ocd-bill/c2cc4c3d-976b-4eb1-816d-097c44846f6a,Daniel Rosenthal
ocd-bill/b7990806-65f5-4d8b-81f8-7b694567280a,Linda Rosenthal
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Albert A. Stirpe
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Rebecca Seawright
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Fred Thiele
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,William Magnarelli
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Anna Kelles
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Aileen Gunther
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Pamela J. Hunter
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Kenneth Zebrowski
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Jo Anne Simon
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Phil Steck
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Edward Braunstein
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Maritza Davila
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Kimberly Jean-Pierre
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Joe Angelino
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,John K. Mikulin
ocd-bill/473bef0f-7f0f-4161-b6eb-592b0d73947c,Jeff Gallahan
ocd-bill/f46f168c-edd5-4bed-a986-7e74ece8fc99,Rodneyse Bichotte Hermelyn
ocd-bill/2d3044e8-194d-463f-97ca-6432e94f421e,Linda Rosenthal
ocd-bill/2d3044e8-194d-463f-97ca-6432e94f421e,Michael Benedetto
ocd-bill/752c26eb-14b4-464b-b4c7-5e93bff2d91e,Amy Paulin
ocd-bill/752c26eb-14b4-464b-b4c7-5e93bff2d91e,Jeffrey Dinowitz
ocd-bill/752c26eb-14b4-464b-b4c7-5e93bff2d91e,Rodneyse Bichotte Hermelyn
ocd-bill/752c26eb-14b4-464b-b4c7-5e93bff2d91e,Nader Sayegh
ocd-bill/7d023a51-dad0-4505-9e75-ba3e2d4ca778,Amy Paulin
ocd-bill/1c39501a-9313-42da-86ed-e7367c38237f,Nikki Lucas
ocd-bill/8fa21876-3a95-4d1d-9baa-5fb583f612e9,Keith Brown
ocd-bill/7e58a63c-1b00-4e30-ac5f-d65c64194b45,Harvey Epstein
ocd-bill/7e58a63c-1b00-4e30-ac5f-d65c64194b45,Ron Kim
ocd-bill/7e58a63c-1b00-4e30-ac5f-d65c64194b45,Marcela Mitaynes
ocd-bill/7e58a63c-1b00-4e30-ac5f-d65c64194b45,Zohran Mamdani
ocd-bill/7e58a63c-1b00-4e30-ac5f-d65c64194b45,Khaleel Anderson
ocd-bill/7e58a63c-1b00-4e30-ac5f-d65c64194b45,Jo Anne Simon
ocd-bill/7e58a63c-1b00-4e30-ac5f-d65c64194b45,Phara Souffrant Forrest
ocd-bill/7e58a63c-1b00-4e30-ac5f-d65c64194b45,Jessica Gonzalez-Rojas
ocd-bill/0a4969ea-8f61-4d90-b339-31a0638fceb8,Brian Cunningham
ocd-bill/1d9901b4-c6c6-4673-9614-9cbfb2cb57ee,Michaelle C. Solages
ocd-bill/880c2885-ab35-447f-8cf9-fad6f5708460,Brian Cunningham
ocd-bill/83afaeba-961f-4179-98b6-a1c16cd9f502,Robert C. Carroll
ocd-bill/6520dd65-7e10-4fab-9134-7925c4b847f7,Christopher Eachus
ocd-bill/b9ea3300-67f0-4b25-846c-94c519bf3e0c,Fred Thiele
ocd-bill/b9ea3300-67f0-4b25-846c-94c519bf3e0c,Nader Sayegh
ocd-bill/345fe20e-59b8-43f2-86ae-68bd17aa8887,Christopher Eachus
ocd-bill/915f5985-592d-446d-b95f-fcabb9153bad,Brian Cunningham
ocd-bill/af02453e-e457-4321-ad75-3b64a4407d2b,Kimberly Jean-Pierre
ocd-bill/85a89965-99f2-4786-b8eb-32547f810654,Christopher Eachus
ocd-bill/85a89965-99f2-4786-b8eb-32547f810654,Nily Rozic
ocd-bill/82a15780-30db-4716-befb-9bb8fa77a1c1,Edward Ra
ocd-bill/00ee0231-11b7-4409-a082-c293958b1e98,Jessica Gonzalez-Rojas
ocd-bill/00ee0231-11b7-4409-a082-c293958b1e98,David Weprin
ocd-bill/f5606196-5646-4910-b6da-61205bfc9b68,Harry B. Bronson
ocd-bill/0b620919-9edb-4ae1-95d4-232696f5e7c8,Latoya Joyner
ocd-bill/22aa1365-dd7d-44be-8910-f20bb2b68c36,Anna Kelles
ocd-bill/6b34e50c-2812-4e6a-a303-986ee37c94cd,Manny De Los Santos
ocd-bill/bb7295b1-2711-4b17-8a65-495c4b4da09f,Anil Beephan Jr.
ocd-bill/faaf9773-16e9-48e0-b7ec-cc1c34b05484,Jessica Gonzalez-Rojas
ocd-bill/faaf9773-16e9-48e0-b7ec-cc1c34b05484,Tony Simone
ocd-bill/faaf9773-16e9-48e0-b7ec-cc1c34b05484,Khaleel Anderson
ocd-bill/faaf9773-16e9-48e0-b7ec-cc1c34b05484,Harvey Epstein
ocd-bill/faaf9773-16e9-48e0-b7ec-cc1c34b05484,MaryJane Shimsky
ocd-bill/faaf9773-16e9-48e0-b7ec-cc1c34b05484,Sarah Clark
ocd-bill/92c20187-eeef-4a6b-8557-ffbbc8c456d5,Fred Thiele
ocd-bill/7a3dd67a-753b-4d73-b625-9aa378ccd42c,Clyde Vanel
ocd-bill/0e7fbca7-8ef8-49ce-8829-9f45ee86cb0a,Robert Smullen
ocd-bill/da0215f8-edb4-4558-bdab-97b1b4221002,Michaelle C. Solages
ocd-bill/38e223f2-fbcd-4d90-8073-b628d9044a91,Michaelle C. Solages
ocd-bill/0a793384-3af0-40d7-9321-2763bed0cee5,Helene Weinstein
ocd-bill/ca0ec409-29c3-4076-b42c-1ccfc35ad57f,Aileen Gunther
ocd-bill/74814d66-9561-4dfc-90b4-6f1deb256315,Robert Smullen
ocd-bill/32427b9d-083c-48d3-a26a-be5ba478655e,Anna Kelles
ocd-bill/32427b9d-083c-48d3-a26a-be5ba478655e,Dana Levenberg
ocd-bill/09d5cd1c-afed-4fe1-88a1-f29ef2a12cc4,Charles Fall
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Michael Durso
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Eric Brown
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Brian Manktelow
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Josh Jensen
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Anil Beephan Jr.
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Joe Angelino
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Karl Brabenec
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Michael Novakhov
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Matthew Simpson
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,John Lemondes
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Kenneth Blankenbush
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Lester Chang
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Jodi Giglio
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Jake Ryan Blumencranz
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Robert Smullen
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Scott H. Bendett
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Jeff Gallahan
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Stephen Hawley
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Scott Gray
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Brian D. Miller
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,John W. McGowan
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,David McDonough
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Joe DeStefano
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,John K. Mikulin
ocd-bill/3dbe4ed8-722a-4c4f-85d1-41d3de02e0fd,Manny De Los Santos
ocd-bill/1610ba59-59be-4869-be98-44203540aa6c,Michaelle C. Solages
ocd-bill/1610ba59-59be-4869-be98-44203540aa6c,Al Taylor
ocd-bill/851f2598-10f1-4de7-964d-215c21fa9f22,Linda Rosenthal
ocd-bill/4c9cebf5-c2ed-4f67-a990-0d15c0adb70b,Anna Kelles
ocd-bill/8c83bb84-6b7e-408c-a077-0be80f4d0dfd,Harvey Epstein
ocd-bill/0c89a098-140d-4207-b94d-8d2738b5cdbc,Harvey Epstein
ocd-bill/0c89a098-140d-4207-b94d-8d2738b5cdbc,Karines Reyes
ocd-bill/0c89a098-140d-4207-b94d-8d2738b5cdbc,Rebecca Seawright
ocd-bill/0c89a098-140d-4207-b94d-8d2738b5cdbc,Deborah Glick
ocd-bill/0c89a098-140d-4207-b94d-8d2738b5cdbc,Maritza Davila
ocd-bill/0c89a098-140d-4207-b94d-8d2738b5cdbc,Manny De Los Santos
ocd-bill/0c89a098-140d-4207-b94d-8d2738b5cdbc,Jo Anne Simon
ocd-bill/0c89a098-140d-4207-b94d-8d2738b5cdbc,Chantel Jackson
ocd-bill/a7cadf44-a7d6-4cde-95f3-c1a07df788e2,Fred Thiele
ocd-bill/a7cadf44-a7d6-4cde-95f3-c1a07df788e2,Steven Otis
ocd-bill/a7cadf44-a7d6-4cde-95f3-c1a07df788e2,Harry B. Bronson
ocd-bill/8049dee3-5056-4cb3-9f78-0919d078e7dd,Robert Smullen
ocd-bill/eb1b2758-7696-4f73-9383-1daabe5a8921,Michael Durso
ocd-bill/eb1b2758-7696-4f73-9383-1daabe5a8921,Joe DeStefano
ocd-bill/eb1b2758-7696-4f73-9383-1daabe5a8921,Eric Brown
ocd-bill/eb1b2758-7696-4f73-9383-1daabe5a8921,Brian Maher
ocd-bill/eb1b2758-7696-4f73-9383-1daabe5a8921,John K. Mikulin
ocd-bill/eb1b2758-7696-4f73-9383-1daabe5a8921,Michael J. Norris
ocd-bill/eb1b2758-7696-4f73-9383-1daabe5a8921,David McDonough
ocd-bill/eb1b2758-7696-4f73-9383-1daabe5a8921,Keith Brown
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Nily Rozic
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Karines Reyes
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,MaryJane Shimsky
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,William Magnarelli
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Andrew Hevesi
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Marianne Buttenschon
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Patricia Fahy
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Inez E. Dickens
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Karen McMahon
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Deborah Glick
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Manny De Los Santos
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Michael Durso
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,David McDonough
ocd-bill/a88e73c6-f829-478c-bed0-5cca6b6ff802,Jerett Gandolfo
ocd-bill/a368f785-b8ca-4ea9-a4d0-30f07bcc03a9,Brian Maher
ocd-bill/99fb28cc-92b2-40b5-a14f-61f0a3697c01,Robert Smullen
ocd-bill/fa4a5353-dac6-4063-be13-e404c9bf146d,Edward Ra
ocd-bill/973f95a5-eff9-4417-a592-806d393b6405,Harvey Epstein
ocd-bill/6c48fc6d-6bd0-4a6c-a499-eb5c8dc7764b,Stephen Hawley
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Nily Rozic
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Karines Reyes
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,MaryJane Shimsky
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,William Magnarelli
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Andrew Hevesi
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Marianne Buttenschon
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Patricia Fahy
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Inez E. Dickens
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Karen McMahon
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Deborah Glick
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Manny De Los Santos
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Michael Durso
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,David McDonough
ocd-bill/9cde728d-160b-4d51-8f7f-b98707851229,Jerett Gandolfo
ocd-bill/6d72d28d-86f2-4240-bd51-d1f724ea10e6,Clyde Vanel
ocd-bill/81e86ccc-6eb5-4574-a879-5150bb01f94d,Christopher Eachus
ocd-bill/7870cdd9-e678-4cae-b4ed-29ceb1139caa,Stacey Pheffer Amato
ocd-bill/2d79060e-6404-4502-9af4-8662ae0f16fd,Michaelle C. Solages
ocd-bill/dc641a7f-2ab7-402c-b78d-a5eb955214cd,Jenifer Rajkumar
ocd-bill/7cf5d369-f77b-48e2-b9a0-5074bcd389dd,Harvey Epstein
ocd-bill/7cf5d369-f77b-48e2-b9a0-5074bcd389dd,Catalina Cruz
ocd-bill/7cf5d369-f77b-48e2-b9a0-5074bcd389dd,Jo Anne Simon
ocd-bill/7cf5d369-f77b-48e2-b9a0-5074bcd389dd,Vivian Cook
ocd-bill/7cf5d369-f77b-48e2-b9a0-5074bcd389dd,Alicia Hyndman
ocd-bill/a73587fa-ef80-47be-a5d3-6a3b1cd200d8,Michaelle C. Solages
ocd-bill/8945f68b-ef84-473a-beaf-f723fabf15d6,Jen Lunsford
ocd-bill/5b5eb27e-7c88-4df9-b097-8d1034631cb7,Angelo Santabarbara
ocd-bill/27944a79-a126-498c-ae13-df3aac09e084,Anil Beephan Jr.
ocd-bill/ae7f86f3-31bb-4547-ae30-0b50cd5370c5,Harry B. Bronson
ocd-bill/508f4d7a-8dc1-4398-bccc-631c6167bee5,Brian Cunningham
ocd-bill/6f5ffbdc-4b95-435e-bdbb-c7017e83ad19,Stacey Pheffer Amato
ocd-bill/6f5ffbdc-4b95-435e-bdbb-c7017e83ad19,Anna Kelles
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,Jeffrey Dinowitz
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,Jo Anne Simon
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,Latoya Joyner
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,William Colton
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,Phil Steck
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,Rebecca Seawright
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,Linda Rosenthal
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,Deborah Glick
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,Chantel Jackson
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,Steven Raga
ocd-bill/0a724b6d-3639-46f0-9f32-8010a2a40cec,Karines Reyes
ocd-bill/045d3aec-bb1b-45c1-ae07-3b0dc76b2055,Linda Rosenthal
ocd-bill/37dca319-4c83-4ac4-8f0d-70177f06e80f,Amy Paulin
ocd-bill/12377875-c0d7-4e31-a211-08cefeef17f0,Jonathan Jacobson
ocd-bill/12377875-c0d7-4e31-a211-08cefeef17f0,Rebecca Seawright
ocd-bill/12377875-c0d7-4e31-a211-08cefeef17f0,Chantel Jackson
ocd-bill/12377875-c0d7-4e31-a211-08cefeef17f0,Jen Lunsford
ocd-bill/12377875-c0d7-4e31-a211-08cefeef17f0,Al Taylor
ocd-bill/12377875-c0d7-4e31-a211-08cefeef17f0,Steven Raga
ocd-bill/0290ba32-6a6c-42bc-a12f-3771f7708522,David Weprin
ocd-bill/a79c1f77-d363-49ec-9430-c73b8349ef75,Jonathan Jacobson
ocd-bill/a79c1f77-d363-49ec-9430-c73b8349ef75,Christopher Eachus
ocd-bill/1202219d-c034-4f19-8555-edc6397f90f3,Latoya Joyner
ocd-bill/1202219d-c034-4f19-8555-edc6397f90f3,Juan Ardila
ocd-bill/1202219d-c034-4f19-8555-edc6397f90f3,Al Taylor
ocd-bill/1202219d-c034-4f19-8555-edc6397f90f3,Eddie Gibbs
ocd-bill/1202219d-c034-4f19-8555-edc6397f90f3,Latrice Walker
ocd-bill/fbf2afc8-0dd7-404c-b411-9cd9123e1e5e,Amy Paulin
ocd-bill/fbf2afc8-0dd7-404c-b411-9cd9123e1e5e,Carrie Woerner
ocd-bill/fbf2afc8-0dd7-404c-b411-9cd9123e1e5e,Charles Lavine
ocd-bill/fbf2afc8-0dd7-404c-b411-9cd9123e1e5e,Inez E. Dickens
ocd-bill/6da1bd9a-d426-45c1-a00e-8b08798628da,Jonathan Jacobson
ocd-bill/6da1bd9a-d426-45c1-a00e-8b08798628da,Christopher Eachus
ocd-bill/6da1bd9a-d426-45c1-a00e-8b08798628da,Aileen Gunther
ocd-bill/6da1bd9a-d426-45c1-a00e-8b08798628da,John T. McDonald III
ocd-bill/6da1bd9a-d426-45c1-a00e-8b08798628da,Eddie Gibbs
ocd-bill/77e71c21-4a69-4857-91c2-b7a182a1991f,Jonathan Jacobson
ocd-bill/77e71c21-4a69-4857-91c2-b7a182a1991f,Christopher Eachus
ocd-bill/092f4e3c-7216-44db-8ece-a8bdee6a0c20,Kenneth Zebrowski
ocd-bill/092f4e3c-7216-44db-8ece-a8bdee6a0c20,Jonathan Jacobson
ocd-bill/092f4e3c-7216-44db-8ece-a8bdee6a0c20,Christopher Eachus
ocd-bill/116ec76d-0c23-4b9f-a813-b3f485b3e179,Kenneth Zebrowski
ocd-bill/0db78a87-c6d7-4367-b6e9-77b7ad71f0b1,Linda Rosenthal
ocd-bill/546aa42f-ee91-4c54-b34b-6750eb9b409b,Linda Rosenthal
ocd-bill/e9d2d6a1-99e3-4047-977c-a8230aadd5bc,Linda Rosenthal
ocd-bill/e9d2d6a1-99e3-4047-977c-a8230aadd5bc,Aileen Gunther
ocd-bill/e9d2d6a1-99e3-4047-977c-a8230aadd5bc,Steven Raga
ocd-bill/4eebffd5-42e4-4ed9-9781-08df990d39e5,Linda Rosenthal
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Latoya Joyner
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Jeffrey Dinowitz
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,MaryJane Shimsky
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,George Alvarez
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Christopher Eachus
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Al Taylor
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Latrice Walker
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Brian Cunningham
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Jonathan Jacobson
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Aileen Gunther
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,William Conrad
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Jen Lunsford
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Monica P. Wallace
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Rebecca Seawright
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Steven Otis
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Amy Paulin
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Dana Levenberg
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Sarahana Shrestha
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Kenneth Zebrowski
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Josh Jensen
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Matthew Slater
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Karl Brabenec
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Doug Smith
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Didi Barrett
ocd-bill/b31990ac-dc3e-4795-b484-59d993a69a94,Angelo J. Morinello
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Linda Rosenthal
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Michael Benedetto
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Nily Rozic
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Phara Souffrant Forrest
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Kenny Burgos
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,David McDonough
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Edward Ra
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Steven Raga
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Inez E. Dickens
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Catalina Cruz
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Al Taylor
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,David Weprin
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Rebecca Seawright
ocd-bill/d3229d58-f0d8-45c9-802e-aad697c91124,Brian F. Curran
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Linda Rosenthal
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Jeffrion Aubry
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Al Taylor
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Jo Anne Simon
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Nader Sayegh
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Jeffrey Dinowitz
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Karines Reyes
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,William Colton
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Zohran Mamdani
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Jessica Gonzalez-Rojas
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Philip Ramos
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Marcela Mitaynes
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Phara Souffrant Forrest
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Steven Otis
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Harvey Epstein
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Deborah Glick
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Charles Fall
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Amanda Septimo
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Emily Gallagher
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Chris Burdick
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Angelo Santabarbara
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Andrew Hevesi
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Jen Lunsford
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Manny De Los Santos
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,Sarahana Shrestha
ocd-bill/fb1b7e00-6fdf-483d-b6b4-4e7f5ce83f28,David McDonough
ocd-bill/fa38eb3f-4406-4547-bf67-a838b986adae,Linda Rosenthal
ocd-bill/fa38eb3f-4406-4547-bf67-a838b986adae,Marianne Buttenschon
ocd-bill/fa38eb3f-4406-4547-bf67-a838b986adae,Harvey Epstein
ocd-bill/fa38eb3f-4406-4547-bf67-a838b986adae,Monica P. Wallace
ocd-bill/fa38eb3f-4406-4547-bf67-a838b986adae,Keith Brown
ocd-bill/893914cb-1826-4ad3-819c-5de51b02bf57,Helene Weinstein
ocd-bill/893914cb-1826-4ad3-819c-5de51b02bf57,Alicia Hyndman
